Product_ID,Product_Name,Category,Price,Promo_Flag,Month,Units_Sold,Year,Is_Seasonal,Holiday_Flag
P1067,Product_67,Electronics,170.18,0,2024-04,53,2024,0,0
P1067,Product_67,Electronics,147.23,0,2024-05,64,2024,0,0
P1067,Product_67,Electronics,149.53,0,2024-06,120,2024,1,0
P1067,Product_67,Electronics,151.78,0,2024-07,82,2024,1,0
P1067,Product_67,Electronics,176.66,0,2024-08,105,2024,1,0
P1067,Product_67,Electronics,172.77,0,2024-09,99,2024,1,0
P1067,Product_67,Electronics,157.46,0,2024-10,64,2024,0,0
P1067,Product_67,Electronics,147.81,0,2024-11,61,2024,0,0
P1067,Product_67,Electronics,161.05,1,2024-12,91,2024,0,1
P1068,Product_68,Apparel,22.84,0,2023-01,85,2023,1,0
P1068,Product_68,Apparel,24.54,0,2023-02,106,2023,1,0
P1068,Product_68,Apparel,23.48,0,2023-03,104,2023,1,0
P1068,Product_68,Apparel,24.06,0,2023-04,64,2023,0,0
P1068,Product_68,Apparel,23.44,1,2023-05,131,2023,1,0
P1068,Product_68,Apparel,23.33,1,2023-06,74,2023,0,0
P1068,Product_68,Apparel,22.76,0,2023-07,59,2023,0,0
P1068,Product_68,Apparel,24.08,1,2023-08,71,2023,0,0
P1068,Product_68,Apparel,25.81,0,2023-09,94,2023,1,0
P1068,Product_68,Apparel,25.66,1,2023-10,106,2023,1,0
P1068,Product_68,Apparel,25.73,1,2023-11,112,2023,1,0
P1068,Product_68,Apparel,23.21,0,2023-12,77,2023,1,0
P1068,Product_68,Apparel,26.26,1,2024-01,98,2024,0,1
P1068,Product_68,Apparel,21.91,0,2024-02,79,2024,0,0
P1068,Product_68,Apparel,24.05,1,2024-03,108,2024,1,0
P1068,Product_68,Apparel,24.92,1,2024-04,76,2024,0,0
P1068,Product_68,Apparel,26.44,1,2024-05,137,2024,1,0
P1068,Product_68,Apparel,22.08,1,2024-06,124,2024,1,0
P1068,Product_68,Apparel,23.77,1,2024-07,122,2024,1,0
P1068,Product_68,Apparel,26.28,1,2024-08,70,2024,0,0
P1068,Product_68,Apparel,24.95,0,2024-09,57,2024,0,0
P1068,Product_68,Apparel,24.41,1,2024-10,73,2024,0,0
P1068,Product_68,Apparel,23.7,0,2024-11,104,2024,1,0
P1068,Product_68,Apparel,24.71,0,2024-12,64,2024,0,0
P1069,Product_69,Apparel,192.51,0,2023-01,95,2023,1,0
P1069,Product_69,Apparel,191.78,0,2023-02,57,2023,0,0
P1069,Product_69,Apparel,194.08,1,2023-03,131,2023,1,0
P1069,Product_69,Apparel,180.53,0,2023-04,112,2023,1,0
P1069,Product_69,Apparel,193.37,1,2023-05,76,2023,0,0
P1069,Product_69,Apparel,210.44,1,2023-06,76,2023,0,0
P1069,Product_69,Apparel,179.41,1,2023-07,68,2023,0,0
P1069,Product_69,Apparel,212.49,1,2023-08,117,2023,1,0
P1069,Product_69,Apparel,199.76,0,2023-09,60,2023,0,0
P1069,Product_69,Apparel,206.65,0,2023-10,44,2023,0,0
P1069,Product_69,Apparel,215.6,1,2023-11,98,2023,0,1
P1069,Product_69,Apparel,214.66,0,2023-12,97,2023,1,0
P1069,Product_69,Apparel,213.96,0,2024-01,73,2024,0,0
P1069,Product_69,Apparel,193.69,0,2024-02,74,2024,0,0
P1069,Product_69,Apparel,207.48,1,2024-03,139,2024,1,0
P1069,Product_69,Apparel,194.68,0,2024-04,63,2024,0,0
P1069,Product_69,Apparel,206.65,0,2024-05,97,2024,1,0
P1069,Product_69,Apparel,210.66,1,2024-06,122,2024,1,0
P1069,Product_69,Apparel,199.1,1,2024-07,77,2024,0,0
P1069,Product_69,Apparel,192.73,0,2024-08,111,2024,1,0
P1069,Product_69,Apparel,213.9,0,2024-09,106,2024,1,0
P1069,Product_69,Apparel,196.88,1,2024-10,75,2024,0,0
P1069,Product_69,Apparel,198.07,1,2024-11,141,2024,1,1
P1069,Product_69,Apparel,190.6,0,2024-12,97,2024,1,1
P1070,Product_70,Apparel,142.28,0,2023-01,130,2023,1,1
P1070,Product_70,Apparel,151.89,1,2023-02,113,2023,1,0
P1070,Product_70,Apparel,162.09,1,2023-03,93,2023,0,0
P1070,Product_70,Apparel,149.39,0,2023-04,95,2023,1,0
P1070,Product_70,Apparel,172.1,0,2023-05,60,2023,0,0
P1070,Product_70,Apparel,161.73,0,2023-06,96,2023,1,0
P1070,Product_70,Apparel,162.62,0,2023-07,64,2023,0,0
P1070,Product_70,Apparel,148.03,0,2023-08,48,2023,0,0
P1070,Product_70,Apparel,150.68,1,2023-09,57,2023,0,0
P1070,Product_70,Apparel,146.08,0,2023-10,112,2023,1,0
P1070,Product_70,Apparel,146.41,1,2023-11,109,2023,0,1
P1070,Product_70,Apparel,169.2,1,2023-12,130,2023,1,1
P1070,Product_70,Apparel,143.69,0,2024-01,106,2024,1,1
P1070,Product_70,Apparel,141.57,0,2024-02,57,2024,0,0
P1070,Product_70,Apparel,161.8,0,2024-03,48,2024,0,0
P1070,Product_70,Apparel,148.38,0,2024-04,63,2024,0,0
P1070,Product_70,Apparel,141.8,0,2024-05,56,2024,0,0
P1070,Product_70,Apparel,168.27,1,2024-06,74,2024,0,0
P1070,Product_70,Apparel,170.09,1,2024-07,74,2024,0,0
P1070,Product_70,Apparel,142.29,1,2024-08,78,2024,0,0
P1070,Product_70,Apparel,159.04,0,2024-09,96,2024,1,0
P1070,Product_70,Apparel,159.34,1,2024-10,119,2024,1,0
P1070,Product_70,Apparel,141.41,0,2024-11,53,2024,0,0
P1070,Product_70,Apparel,142.32,0,2024-12,70,2024,0,0
P1071,Product_71,Toys,48.6,1,2023-01,83,2023,0,0
P1071,Product_71,Toys,48.18,1,2023-02,119,2023,1,0
P1071,Product_71,Toys,45.61,0,2023-03,49,2023,0,0
P1071,Product_71,Toys,51.62,1,2023-04,129,2023,1,0
P1071,Product_71,Toys,46.56,0,2023-05,53,2023,0,0
P1071,Product_71,Toys,47.05,0,2023-06,60,2023,0,0
P1071,Product_71,Toys,50.93,1,2023-07,74,2023,0,0
P1071,Product_71,Toys,45.14,0,2023-08,66,2023,0,0
P1071,Product_71,Toys,50.79,1,2023-09,60,2023,0,0
P1071,Product_71,Toys,51.3,0,2023-10,53,2023,0,0
P1071,Product_71,Toys,43.78,1,2023-11,86,2023,0,0
P1071,Product_71,Toys,43.47,0,2023-12,92,2023,1,0
P1071,Product_71,Toys,47.68,1,2024-01,60,2024,0,0
P1071,Product_71,Toys,46.75,1,2024-02,73,2024,0,0
P1071,Product_71,Toys,48.04,1,2024-03,122,2024,1,0
P1071,Product_71,Toys,50.67,1,2024-04,68,2024,0,0
P1071,Product_71,Toys,50.24,1,2024-05,78,2024,0,0
P1071,Product_71,Toys,45.54,1,2024-06,118,2024,1,0
P1071,Product_71,Toys,46.43,0,2024-07,76,2024,0,0
P1071,Product_71,Toys,43.52,1,2024-08,111,2024,1,0
P1071,Product_71,Toys,43.31,1,2024-09,95,2024,0,0
P1071,Product_71,Toys,44.83,0,2024-10,51,2024,0,0
P1071,Product_71,Toys,49.11,0,2024-11,80,2024,0,1
P1071,Product_71,Toys,51.54,0,2024-12,111,2024,1,1
P1072,Product_72,Toys,10.6,0,2023-01,70,2023,0,1
P1072,Product_72,Toys,10.48,1,2023-02,105,2023,1,0
P1072,Product_72,Toys,11.43,1,2023-03,125,2023,1,0
P1072,Product_72,Toys,11.77,1,2023-04,129,2023,1,0
P1072,Product_72,Toys,10.82,0,2023-05,104,2023,1,0
P1072,Product_72,Toys,10.74,1,2023-06,73,2023,0,0
P1072,Product_72,Toys,11.43,1,2023-07,116,2023,1,0
P1072,Product_72,Toys,12.14,1,2023-08,117,2023,1,0
P1072,Product_72,Toys,10.29,1,2023-09,126,2023,1,0
P1072,Product_72,Toys,11.22,0,2023-10,71,2023,0,0
P1072,Product_72,Toys,11.86,0,2023-11,97,2023,1,0
P1072,Product_72,Toys,11.31,0,2023-12,56,2023,0,1
P1072,Product_72,Toys,10.85,1,2024-01,101,2024,1,0
P1072,Product_72,Toys,11.19,0,2024-02,52,2024,0,0
P1072,Product_72,Toys,11.82,1,2024-03,89,2024,0,0
P1072,Product_72,Toys,11.17,0,2024-04,65,2024,0,0
P1072,Product_72,Toys,11.67,1,2024-05,126,2024,1,0
P1072,Product_72,Toys,10.5,0,2024-06,52,2024,0,0
P1072,Product_72,Toys,11.86,1,2024-07,75,2024,0,0
P1072,Product_72,Toys,11.44,1,2024-08,88,2024,0,0
P1072,Product_72,Toys,11.26,0,2024-09,116,2024,1,0
P1072,Product_72,Toys,11.22,1,2024-10,129,2024,1,0
P1072,Product_72,Toys,10.89,0,2024-11,69,2024,0,0
P1072,Product_72,Toys,10.44,1,2024-12,87,2024,0,1
P1073,Product_73,Apparel,171.28,1,2023-01,101,2023,0,1
P1073,Product_73,Apparel,173.09,0,2023-02,46,2023,0,0
P1073,Product_73,Apparel,155.66,0,2023-03,110,2023,1,0
P1073,Product_73,Apparel,149.93,0,2023-04,63,2023,0,0
P1073,Product_73,Apparel,172.66,0,2023-05,57,2023,0,0
P1073,Product_73,Apparel,179.08,1,2023-06,98,2023,1,0
P1073,Product_73,Apparel,159.39,1,2023-07,116,2023,1,0
P1073,Product_73,Apparel,151.14,1,2023-08,79,2023,0,0
P1073,Product_73,Apparel,156.97,0,2023-09,60,2023,0,0
P1073,Product_73,Apparel,162.51,0,2023-10,97,2023,1,0
P1073,Product_73,Apparel,166.53,1,2023-11,114,2023,1,0
P1073,Product_73,Apparel,170.34,1,2023-12,71,2023,0,0
P1073,Product_73,Apparel,180.29,0,2024-01,116,2024,1,0
P1073,Product_73,Apparel,164.95,0,2024-02,119,2024,1,0
P1073,Product_73,Apparel,150.73,0,2024-03,101,2024,1,0
P1073,Product_73,Apparel,159.69,0,2024-04,52,2024,0,0
P1073,Product_73,Apparel,178.7,1,2024-05,109,2024,1,0
P1073,Product_73,Apparel,172.02,0,2024-06,97,2024,1,0
P1073,Product_73,Apparel,158.12,1,2024-07,139,2024,1,0
P1073,Product_73,Apparel,178.14,1,2024-08,122,2024,1,0
P1073,Product_73,Apparel,174.58,0,2024-09,111,2024,1,0
P1073,Product_73,Apparel,179.65,1,2024-10,131,2024,1,0
P1073,Product_73,Apparel,158.2,0,2024-11,121,2024,1,1
P1073,Product_73,Apparel,169.35,0,2024-12,88,2024,1,0
P1074,Product_74,Automotive,147.0,0,2023-01,71,2023,0,0
P1074,Product_74,Automotive,145.94,1,2023-02,107,2023,1,0
P1074,Product_74,Automotive,139.76,0,2023-03,92,2023,1,0
P1074,Product_74,Automotive,141.48,0,2023-04,102,2023,1,0
P1074,Product_74,Automotive,150.91,0,2023-05,96,2023,1,0
P1074,Product_74,Automotive,129.87,1,2023-06,82,2023,0,0
P1074,Product_74,Automotive,150.43,0,2023-07,87,2023,1,0
P1074,Product_74,Automotive,130.24,1,2023-08,112,2023,1,0
P1074,Product_74,Automotive,145.47,0,2023-09,106,2023,1,0
P1074,Product_74,Automotive,132.33,0,2023-10,87,2023,0,0
P1074,Product_74,Automotive,145.71,1,2023-11,109,2023,0,1
P1074,Product_74,Automotive,141.09,0,2023-12,99,2023,1,1
P1074,Product_74,Automotive,136.81,0,2024-01,57,2024,0,0
P1074,Product_74,Automotive,132.66,1,2024-02,73,2024,0,0
P1074,Product_74,Automotive,134.98,0,2024-03,59,2024,0,0
P1074,Product_74,Automotive,145.22,0,2024-04,102,2024,1,0
P1074,Product_74,Automotive,155.09,0,2024-05,54,2024,0,0
P1074,Product_74,Automotive,138.7,1,2024-06,130,2024,1,0
P1074,Product_74,Automotive,141.49,1,2024-07,132,2024,1,0
P1074,Product_74,Automotive,138.97,1,2024-08,131,2024,1,0
P1074,Product_74,Automotive,133.72,0,2024-09,90,2024,1,0
P1074,Product_74,Automotive,146.57,1,2024-10,83,2024,0,0
P1074,Product_74,Automotive,149.89,0,2024-11,70,2024,0,0
P1074,Product_74,Automotive,155.06,1,2024-12,128,2024,1,0
P1075,Product_75,Apparel,148.51,0,2023-01,122,2023,1,1
P1075,Product_75,Apparel,139.2,0,2023-02,114,2023,1,0
P1075,Product_75,Apparel,134.42,0,2023-03,95,2023,1,0
P1075,Product_75,Apparel,151.99,1,2023-04,62,2023,0,0
P1075,Product_75,Apparel,158.91,0,2023-05,57,2023,0,0
P1075,Product_75,Apparel,162.28,1,2023-06,77,2023,0,0
P1075,Product_75,Apparel,136.87,1,2023-07,145,2023,1,0
P1075,Product_75,Apparel,149.74,1,2023-08,73,2023,0,0
P1075,Product_75,Apparel,136.22,1,2023-09,91,2023,0,0
P1075,Product_75,Apparel,140.6,1,2023-10,142,2023,1,0
P1075,Product_75,Apparel,152.6,1,2023-11,154,2023,1,1
P1075,Product_75,Apparel,141.15,1,2023-12,94,2023,0,1
P1075,Product_75,Apparel,142.8,1,2024-01,128,2024,1,0
P1075,Product_75,Apparel,157.72,1,2024-02,122,2024,1,0
P1075,Product_75,Apparel,150.98,0,2024-03,51,2024,0,0
P1075,Product_75,Apparel,152.7,0,2024-04,73,2024,0,0
P1075,Product_75,Apparel,147.51,1,2024-05,85,2024,0,0
P1075,Product_75,Apparel,150.19,1,2024-06,110,2024,1,0
P1075,Product_75,Apparel,144.31,0,2024-07,56,2024,0,0
P1075,Product_75,Apparel,156.43,0,2024-08,98,2024,1,0
P1075,Product_75,Apparel,154.51,0,2024-09,72,2024,0,0
P1075,Product_75,Apparel,145.42,1,2024-10,108,2024,1,0
P1075,Product_75,Apparel,156.12,0,2024-11,77,2024,1,0
P1075,Product_75,Apparel,161.42,1,2024-12,108,2024,1,0
P1076,Product_76,Toys,148.74,0,2023-01,117,2023,1,1
P1076,Product_76,Toys,171.24,0,2023-02,50,2023,0,0
P1076,Product_76,Toys,152.72,0,2023-03,98,2023,1,0
P1076,Product_76,Toys,156.73,1,2023-04,75,2023,0,0
P1076,Product_76,Toys,145.96,1,2023-05,99,2023,1,0
P1076,Product_76,Toys,153.43,1,2023-06,113,2023,1,0
P1076,Product_76,Toys,144.49,1,2023-07,117,2023,1,0
P1076,Product_76,Toys,153.01,1,2023-08,89,2023,0,0
P1076,Product_76,Toys,161.54,1,2023-09,99,2023,0,0
P1076,Product_76,Toys,142.81,1,2023-10,72,2023,0,0
P1076,Product_76,Toys,166.36,0,2023-11,116,2023,1,1
P1076,Product_76,Toys,170.77,1,2023-12,125,2023,1,0
P1076,Product_76,Toys,145.63,1,2024-01,159,2024,1,1
P1076,Product_76,Toys,159.1,0,2024-02,54,2024,0,0
P1076,Product_76,Toys,153.46,1,2024-03,111,2024,1,0
P1076,Product_76,Toys,153.15,1,2024-04,76,2024,0,0
P1076,Product_76,Toys,145.98,0,2024-05,51,2024,0,0
P1076,Product_76,Toys,142.72,1,2024-06,86,2024,0,0
P1076,Product_76,Toys,158.18,1,2024-07,129,2024,1,0
P1076,Product_76,Toys,158.95,1,2024-08,122,2024,1,0
P1076,Product_76,Toys,151.7,1,2024-09,121,2024,1,0
P1076,Product_76,Toys,143.37,1,2024-10,133,2024,1,0
P1076,Product_76,Toys,158.6,1,2024-11,132,2024,1,1
P1076,Product_76,Toys,150.16,0,2024-12,68,2024,0,0
P1077,Product_77,Home & Kitchen,22.35,1,2023-01,92,2023,0,1
P1077,Product_77,Home & Kitchen,24.53,1,2023-02,68,2023,0,0
P1077,Product_77,Home & Kitchen,22.05,0,2023-03,72,2023,0,0
P1077,Product_77,Home & Kitchen,22.05,1,2023-04,83,2023,0,0
P1077,Product_77,Home & Kitchen,23.96,0,2023-05,110,2023,1,0
P1077,Product_77,Home & Kitchen,25.43,0,2023-06,64,2023,0,0
P1077,Product_77,Home & Kitchen,23.0,1,2023-07,85,2023,0,0
P1077,Product_77,Home & Kitchen,21.86,0,2023-08,91,2023,1,0
P1077,Product_77,Home & Kitchen,23.61,1,2023-09,106,2023,0,0
P1077,Product_77,Home & Kitchen,26.17,0,2023-10,105,2023,1,0
P1077,Product_77,Home & Kitchen,24.9,1,2023-11,108,2023,0,1
P1077,Product_77,Home & Kitchen,26.24,0,2023-12,74,2023,0,1
P1077,Product_77,Home & Kitchen,21.77,1,2024-01,114,2024,1,0
P1077,Product_77,Home & Kitchen,22.3,1,2024-02,128,2024,1,0
P1077,Product_77,Home & Kitchen,23.78,1,2024-03,67,2024,0,0
P1077,Product_77,Home & Kitchen,21.92,0,2024-04,115,2024,1,0
P1077,Product_77,Home & Kitchen,24.55,1,2024-05,117,2024,1,0
P1077,Product_77,Home & Kitchen,22.7,1,2024-06,128,2024,1,0
P1077,Product_77,Home & Kitchen,23.79,0,2024-07,63,2024,0,0
P1077,Product_77,Home & Kitchen,23.36,1,2024-08,132,2024,1,0
P1077,Product_77,Home & Kitchen,25.51,1,2024-09,132,2024,1,0
P1077,Product_77,Home & Kitchen,24.7,1,2024-10,82,2024,0,0
P1077,Product_77,Home & Kitchen,25.44,1,2024-11,79,2024,0,1
P1077,Product_77,Home & Kitchen,26.27,0,2024-12,132,2024,1,1
P1078,Product_78,Apparel,78.75,0,2023-01,86,2023,1,0
P1078,Product_78,Apparel,80.07,1,2023-02,125,2023,1,0
P1078,Product_78,Apparel,79.23,0,2023-03,114,2023,1,0
P1078,Product_78,Apparel,78.47,1,2023-04,85,2023,0,0
P1078,Product_78,Apparel,73.84,0,2023-05,94,2023,1,0
P1078,Product_78,Apparel,77.2,0,2023-06,102,2023,1,0
P1078,Product_78,Apparel,72.85,1,2023-07,114,2023,1,0
P1078,Product_78,Apparel,76.34,0,2023-08,54,2023,0,0
P1078,Product_78,Apparel,71.1,1,2023-09,122,2023,1,0
P1078,Product_78,Apparel,77.85,0,2023-10,75,2023,1,0
P1078,Product_78,Apparel,76.28,0,2023-11,98,2023,1,0
P1078,Product_78,Apparel,78.2,1,2023-12,121,2023,1,0
P1078,Product_78,Apparel,71.27,1,2024-01,136,2024,1,1
P1078,Product_78,Apparel,79.14,0,2024-02,52,2024,0,0
P1078,Product_78,Apparel,84.01,0,2024-03,105,2024,1,0
P1078,Product_78,Apparel,71.06,0,2024-04,100,2024,1,0
P1078,Product_78,Apparel,71.83,1,2024-05,141,2024,1,0
P1078,Product_78,Apparel,71.01,1,2024-06,85,2024,0,0
P1078,Product_78,Apparel,85.08,1,2024-07,75,2024,0,0
P1078,Product_78,Apparel,71.5,0,2024-08,68,2024,0,0
P1078,Product_78,Apparel,72.95,0,2024-09,43,2024,0,0
P1078,Product_78,Apparel,75.89,0,2024-10,101,2024,1,0
P1078,Product_78,Apparel,85.76,1,2024-11,83,2024,0,0
P1078,Product_78,Apparel,72.52,0,2024-12,76,2024,0,1
P1079,Product_79,Apparel,31.26,0,2023-01,107,2023,1,1
P1079,Product_79,Apparel,28.84,1,2023-02,121,2023,1,0
P1079,Product_79,Apparel,33.11,1,2023-03,108,2023,1,0
P1079,Product_79,Apparel,31.95,1,2023-04,97,2023,0,0
P1079,Product_79,Apparel,31.47,1,2023-05,81,2023,0,0
P1079,Product_79,Apparel,33.48,0,2023-06,65,2023,0,0
P1079,Product_79,Apparel,30.83,1,2023-07,106,2023,1,0
P1079,Product_79,Apparel,29.43,0,2023-08,94,2023,1,0
P1079,Product_79,Apparel,29.96,0,2023-09,66,2023,0,0
P1079,Product_79,Apparel,32.32,1,2023-10,130,2023,1,0
P1079,Product_79,Apparel,31.86,0,2023-11,51,2023,0,0
P1079,Product_79,Apparel,33.82,0,2023-12,86,2023,1,0
P1079,Product_79,Apparel,35.17,1,2024-01,85,2024,0,0
P1079,Product_79,Apparel,34.13,0,2024-02,56,2024,0,0
P1079,Product_79,Apparel,30.25,1,2024-03,64,2024,0,0
P1079,Product_79,Apparel,35.08,0,2024-04,82,2024,1,0
P1079,Product_79,Apparel,29.97,1,2024-05,114,2024,1,0
P1079,Product_79,Apparel,33.49,1,2024-06,90,2024,0,0
P1079,Product_79,Apparel,31.5,0,2024-07,72,2024,0,0
P1079,Product_79,Apparel,33.96,1,2024-08,122,2024,1,0
P1079,Product_79,Apparel,34.36,1,2024-09,81,2024,0,0
P1079,Product_79,Apparel,29.71,1,2024-10,76,2024,0,0
P1079,Product_79,Apparel,31.48,0,2024-11,52,2024,0,1
P1079,Product_79,Apparel,32.14,1,2024-12,146,2024,1,1
P1080,Product_80,Home & Kitchen,191.27,1,2023-01,98,2023,0,1
P1080,Product_80,Home & Kitchen,170.37,0,2023-02,51,2023,0,0
P1080,Product_80,Home & Kitchen,161.22,0,2023-03,113,2023,1,0
P1080,Product_80,Home & Kitchen,173.43,0,2023-04,88,2023,1,0
P1080,Product_80,Home & Kitchen,171.15,0,2023-05,71,2023,0,0
P1080,Product_80,Home & Kitchen,176.62,0,2023-06,82,2023,1,0
P1080,Product_80,Home & Kitchen,162.21,0,2023-07,125,2023,1,0
P1080,Product_80,Home & Kitchen,176.44,0,2023-08,46,2023,0,0
P1080,Product_80,Home & Kitchen,163.9,1,2023-09,92,2023,0,0
P1080,Product_80,Home & Kitchen,176.21,0,2023-10,53,2023,0,0
P1080,Product_80,Home & Kitchen,165.68,1,2023-11,101,2023,0,1
P1080,Product_80,Home & Kitchen,184.3,1,2023-12,137,2023,1,0
P1080,Product_80,Home & Kitchen,182.17,0,2024-01,112,2024,1,1
P1080,Product_80,Home & Kitchen,161.23,0,2024-02,124,2024,1,0
P1080,Product_80,Home & Kitchen,165.68,0,2024-03,118,2024,1,0
P1080,Product_80,Home & Kitchen,174.47,1,2024-04,105,2024,1,0
P1080,Product_80,Home & Kitchen,166.62,1,2024-05,79,2024,0,0
P1080,Product_80,Home & Kitchen,166.53,0,2024-06,97,2024,1,0
P1080,Product_80,Home & Kitchen,182.15,1,2024-07,120,2024,1,0
P1080,Product_80,Home & Kitchen,189.35,1,2024-08,76,2024,0,0
P1080,Product_80,Home & Kitchen,162.66,0,2024-09,51,2024,0,0
P1080,Product_80,Home & Kitchen,178.36,1,2024-10,119,2024,1,0
P1080,Product_80,Home & Kitchen,175.75,1,2024-11,140,2024,1,1
P1080,Product_80,Home & Kitchen,187.79,1,2024-12,54,2024,0,0
P1081,Product_81,Apparel,120.63,1,2023-01,104,2023,0,1
P1081,Product_81,Apparel,130.92,0,2023-02,101,2023,1,0
P1081,Product_81,Apparel,136.39,0,2023-03,115,2023,1,0
P1081,Product_81,Apparel,139.04,0,2023-04,95,2023,1,0
P1081,Product_81,Apparel,130.28,1,2023-05,114,2023,1,0
P1081,Product_81,Apparel,120.69,1,2023-06,72,2023,0,0
P1081,Product_81,Apparel,121.92,0,2023-07,65,2023,0,0
P1081,Product_81,Apparel,130.69,0,2023-08,41,2023,0,0
P1081,Product_81,Apparel,126.54,0,2023-09,52,2023,0,0
P1081,Product_81,Apparel,117.84,0,2023-10,62,2023,0,0
P1081,Product_81,Apparel,120.0,1,2023-11,80,2023,0,1
P1081,Product_81,Apparel,122.86,1,2023-12,120,2023,1,0
P1081,Product_81,Apparel,125.87,1,2024-01,108,2024,0,1
P1081,Product_81,Apparel,136.1,0,2024-02,71,2024,0,0
P1081,Product_81,Apparel,139.54,0,2024-03,98,2024,1,0
P1081,Product_81,Apparel,130.09,0,2024-04,109,2024,1,0
P1081,Product_81,Apparel,132.61,0,2024-05,104,2024,1,0
P1081,Product_81,Apparel,141.19,1,2024-06,121,2024,1,0
P1081,Product_81,Apparel,134.08,0,2024-07,106,2024,1,0
P1081,Product_81,Apparel,116.85,0,2024-08,56,2024,0,0
P1081,Product_81,Apparel,121.52,1,2024-09,77,2024,0,0
P1081,Product_81,Apparel,121.25,0,2024-10,64,2024,0,0
P1081,Product_81,Apparel,119.13,0,2024-11,60,2024,0,0
P1081,Product_81,Apparel,132.92,0,2024-12,71,2024,0,0
P1082,Product_82,Home & Kitchen,69.07,0,2023-01,67,2023,0,0
P1082,Product_82,Home & Kitchen,70.14,1,2023-02,87,2023,0,0
P1082,Product_82,Home & Kitchen,71.57,1,2023-03,125,2023,1,0
P1082,Product_82,Home & Kitchen,70.01,1,2023-04,81,2023,0,0
P1082,Product_82,Home & Kitchen,76.98,0,2023-05,67,2023,0,0
P1082,Product_82,Home & Kitchen,79.66,1,2023-06,130,2023,1,0
P1082,Product_82,Home & Kitchen,71.32,0,2023-07,103,2023,1,0
P1082,Product_82,Home & Kitchen,76.21,1,2023-08,111,2023,1,0
P1082,Product_82,Home & Kitchen,73.96,1,2023-09,120,2023,1,0
P1082,Product_82,Home & Kitchen,70.13,1,2023-10,105,2023,1,0
P1082,Product_82,Home & Kitchen,71.81,1,2023-11,92,2023,0,0
P1082,Product_82,Home & Kitchen,68.97,0,2023-12,107,2023,1,0
P1082,Product_82,Home & Kitchen,71.49,1,2024-01,111,2024,1,0
P1082,Product_82,Home & Kitchen,77.0,1,2024-02,113,2024,1,0
P1082,Product_82,Home & Kitchen,78.84,0,2024-03,73,2024,0,0
P1082,Product_82,Home & Kitchen,78.66,1,2024-04,73,2024,0,0
P1082,Product_82,Home & Kitchen,77.92,0,2024-05,84,2024,1,0
P1082,Product_82,Home & Kitchen,66.49,0,2024-06,88,2024,1,0
P1082,Product_82,Home & Kitchen,72.67,0,2024-07,57,2024,0,0
P1082,Product_82,Home & Kitchen,70.2,1,2024-08,75,2024,0,0
P1082,Product_82,Home & Kitchen,77.37,1,2024-09,76,2024,0,0
P1082,Product_82,Home & Kitchen,78.1,0,2024-10,67,2024,0,0
P1082,Product_82,Home & Kitchen,78.08,1,2024-11,129,2024,1,1
P1082,Product_82,Home & Kitchen,75.64,1,2024-12,124,2024,1,0
P1083,Product_83,Toys,24.04,0,2023-01,63,2023,0,1
P1083,Product_83,Toys,22.08,1,2023-02,92,2023,0,0
P1083,Product_83,Toys,22.72,1,2023-03,69,2023,0,0
P1083,Product_83,Toys,21.25,0,2023-04,100,2023,1,0
P1083,Product_83,Toys,23.41,1,2023-05,78,2023,0,0
P1083,Product_83,Toys,22.79,1,2023-06,83,2023,0,0
P1083,Product_83,Toys,23.19,1,2023-07,88,2023,0,0
P1083,Product_83,Toys,20.45,1,2023-08,75,2023,0,0
P1083,Product_83,Toys,22.98,0,2023-09,108,2023,1,0
P1083,Product_83,Toys,20.98,1,2023-10,131,2023,1,0
P1083,Product_83,Toys,23.72,1,2023-11,77,2023,0,0
P1083,Product_83,Toys,23.62,0,2023-12,78,2023,0,0
P1083,Product_83,Toys,21.56,1,2024-01,98,2024,0,1
P1083,Product_83,Toys,22.29,0,2024-02,96,2024,1,0
P1083,Product_83,Toys,20.7,0,2024-03,100,2024,1,0
P1083,Product_83,Toys,22.54,0,2024-04,78,2024,0,0
P1083,Product_83,Toys,21.9,0,2024-05,103,2024,1,0
P1083,Product_83,Toys,23.0,1,2024-06,83,2024,0,0
P1083,Product_83,Toys,20.33,0,2024-07,104,2024,1,0
P1083,Product_83,Toys,22.95,1,2024-08,129,2024,1,0
P1083,Product_83,Toys,21.47,0,2024-09,63,2024,0,0
P1083,Product_83,Toys,20.37,1,2024-10,86,2024,0,0
P1083,Product_83,Toys,21.67,1,2024-11,80,2024,0,0
P1083,Product_83,Toys,22.66,1,2024-12,96,2024,0,1
P1084,Product_84,Apparel,65.92,1,2023-01,89,2023,0,0
P1084,Product_84,Apparel,67.61,1,2023-02,72,2023,0,0
P1084,Product_84,Apparel,64.1,1,2023-03,120,2023,1,0
P1084,Product_84,Apparel,75.66,0,2023-04,57,2023,0,0
P1084,Product_84,Apparel,67.28,0,2023-05,46,2023,0,0
P1084,Product_84,Apparel,69.37,1,2023-06,107,2023,1,0
P1084,Product_84,Apparel,68.27,1,2023-07,80,2023,0,0
P1084,Product_84,Apparel,69.19,0,2023-08,110,2023,1,0
P1084,Product_84,Apparel,64.09,1,2023-09,122,2023,1,0
P1084,Product_84,Apparel,70.4,1,2023-10,74,2023,0,0
P1084,Product_84,Apparel,67.91,1,2023-11,133,2023,1,0
